id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
33532516,Urban Zen Oasis,44205809,Brooklyn,Crown Heights,40.674009999999996,-73.92371,Entire home/apt,225,1,178
19322515,20m to Manhattan - 2 Floors + Express Subway,98705818,Brooklyn,Crown Heights,40.67476,-73.93016,Entire home/apt,550,1,249
20916311,HUGE apartment in Crown Heights,22565156,Brooklyn,Crown Heights,40.66689,-73.92806,Private room,45,21,44
35220477,"Bright, Crown Heights 2BR (15 Mins to Manhattan!)",265188674,Brooklyn,Crown Heights,40.66819,-73.93783,Entire home/apt,275,2,356
34684755,Easy Breezy Beautiful Crown Heights One Bedroom,261427783,Brooklyn,Crown Heights,40.67385,-73.94639000000001,Private room,85,1,81
6474699,1 bedroom apt in pvt 2 fam house,33825321,Brooklyn,Crown Heights,40.67255,-73.93328000000001,Entire home/apt,150,1,299
15857972,"Entire Flat in Crown Heights, Near Subway",1583461,Brooklyn,Crown Heights,40.669579999999996,-73.95081,Entire home/apt,160,5,290
4033521,Brooklyn 1 BR Near Subway,1369577,Brooklyn,Crown Heights,40.674409999999995,-73.92371,Entire home/apt,60,6,59
4033444,Big New York City Suite Near Subway,20912185,Brooklyn,Crown Heights,40.66649,-73.92855,Entire home/apt,125,2,293
33688029,"Cozy, Friendly Apt Share for Young Professionals",253836845,Brooklyn,Crown Heights,40.667840000000005,-73.95798,Private room,68,30,251
16430924,Pacific Street Gem!!!,39834676,Brooklyn,Crown Heights,40.67756,-73.94775,Entire home/apt,137,3,266
34255308,Large Renovated 2 br Apt called Home Crown Heights,78113383,Brooklyn,Crown Heights,40.67266,-73.92423000000001,Entire home/apt,80,10,258
25895122,Beautifully decorated duplex with an amazing yard!,4580765,Brooklyn,Crown Heights,40.67367,-73.9223,Entire home/apt,300,3,292
24545438,Private Room with En-Suite in Brooklyn Brownstone,30384092,Brooklyn,Crown Heights,40.66725,-73.95017,Private room,70,3,135
15894199,Crown Heights Duplex Apt.,103087934,Brooklyn,Crown Heights,40.675670000000004,-73.93744000000001,Entire home/apt,158,4,264
3953942,Spacious 1 Bedroom Apt in Brooklyn,8015051,Brooklyn,Crown Heights,40.67042,-73.95608,Entire home/apt,115,2,283
27551807,The St Marks: A large 7 bedroom 15 mins to Manhtan,5589082,Brooklyn,Crown Heights,40.675779999999996,-73.94159,Entire home/apt,689,2,340
1461965,Private Bedroom WITH a Living room!,7833913,Brooklyn,Crown Heights,40.67471,-73.94570999999999,Private room,69,2,186
2883054,Urban Holiday...,5117939,Brooklyn,Crown Heights,40.67335,-73.91881,Entire home/apt,100,5,214
29063276,Comfy Minimalist Room W/ Private Entrance,22123619,Brooklyn,Crown Heights,40.675,-73.91903,Private room,48,30,89
15881766,Cosy Holidays in NYC,42271764,Brooklyn,Crown Heights,40.67432,-73.95329,Private room,700,30,87
16439426,Spacious Room in Large 2 Bedroom Prewar Apartment,21136805,Brooklyn,Crown Heights,40.66973,-73.95634,Private room,41,1,45
14864014,"Ultramodern Luxury 1 BR w/ Terrace, Crown Heights",322716,Brooklyn,Crown Heights,40.671620000000004,-73.95009,Entire home/apt,155,7,333
311003,"2 BD / 2BA WITH GARDEN, SLEEPS 6",72747,Brooklyn,Crown Heights,40.676790000000004,-73.95639,Entire home/apt,225,4,342
13886618,"Cozy, quiet 1 bdrm centrally located",21003389,Brooklyn,Crown Heights,40.669140000000006,-73.9557,Private room,130,2,89
116940,ROOM WITH A  KITCHENETTE,209460,Brooklyn,Crown Heights,40.67705,-73.94925,Entire home/apt,80,3,315
1479731,Master Bedroom in Modern Loft Apt.,7809536,Brooklyn,Crown Heights,40.68007,-73.96334,Private room,89,3,362
33619855,Modern & Spacious in trendy Crown Heights,253354074,Brooklyn,Crown Heights,40.66387,-73.9384,Entire home/apt,150,1,148
31428785,Artist's huge family home in BK with Roof Deck!,230909887,Brooklyn,Crown Heights,40.67674,-73.93083,Entire home/apt,133,2,41
10233244,"Sunny, Cozy Room Near Train, Cafes & Parks",11554193,Brooklyn,Crown Heights,40.666709999999995,-73.94981,Private room,43,5,38
27538237,Grand Suite in Historic Brownstone,7136700,Brooklyn,Crown Heights,40.671659999999996,-73.94674,Entire home/apt,115,3,249
12421102,"Sunny Floor-thru, Prospect Heights",3518697,Brooklyn,Crown Heights,40.67634,-73.96177,Entire home/apt,150,1,188
10827567,Renovated 1 bdrm apt close to city,31411094,Brooklyn,Crown Heights,40.6725,-73.93981,Entire home/apt,98,3,342
34944389,Cozy & Convenient 1bed/bath in Crown Heights BK,13463015,Brooklyn,Crown Heights,40.67068,-73.95464,Entire home/apt,145,1,66
552519,Brooklyn Amazing 2bedrm Luxury Apt,2715012,Brooklyn,Crown Heights,40.673559999999995,-73.9425,Entire home/apt,185,1,348
690603,Brooklyn's top,3530446,Brooklyn,Crown Heights,40.67722,-73.95005,Entire home/apt,155,3,309
23254776,Cozy Apartment for 1 or 2 people,4391681,Brooklyn,Crown Heights,40.672940000000004,-73.95943,Entire home/apt,75,3,280
25975428,Cozy & Modern 2 beds Apt. newly renovated BK/NYC,195238640,Brooklyn,Crown Heights,40.67411,-73.93023000000001,Entire home/apt,190,3,251
33618352,Large Bedroom with privet bathroom,231131023,Brooklyn,Crown Heights,40.665440000000004,-73.9577,Private room,35,2,224
9310959,"Cozy, 1 bedroom Brownstone Apt",7065964,Brooklyn,Crown Heights,40.66722,-73.94800000000001,Entire home/apt,75,2,183
23217530,Spacious private bedroom in duplex with backyard,4521174,Brooklyn,Crown Heights,40.67184,-73.94041,Private room,65,7,59
24653285,"Location, Location, Location! & A/C! :)",18416898,Brooklyn,Crown Heights,40.67014,-73.95342,Private room,65,1,83
26086768,"New 3 Bdrm Urban Lux Oasis w/Deck, 50 Ft to Subway",64626614,Brooklyn,Crown Heights,40.66757,-73.92981,Entire home/apt,200,2,321
6333850,Nice Cozy Space,11127879,Brooklyn,Crown Heights,40.6726,-73.92859,Private room,120,1,177
18050070,Cozy and Quiet Crown Heights - Washer/Dryer,124218492,Brooklyn,Crown Heights,40.669140000000006,-73.95333000000001,Private room,50,6,78
34201544,"5min walk to Metro+Laundry, Cleaning, & AC!",155299207,Brooklyn,Crown Heights,40.67648,-73.93881,Private room,33,30,45
24645220,Private bedroom in two bedroom apartment Brooklyn,115258603,Brooklyn,Crown Heights,40.672540000000005,-73.91686,Private room,62,2,172
26164046,"New Designer 4 Bedroom, AC-Laundry. Next to Subway",17510243,Brooklyn,Crown Heights,40.66741,-73.92974,Entire home/apt,300,2,347
4160934,Luxury Private 2 Beds nr C/3 Subways,17462748,Brooklyn,Crown Heights,40.67495,-73.93845,Private room,75,5,108
1021957,PRIVATE QUIET SUITE,315606,Brooklyn,Crown Heights,40.67515,-73.95435,Private room,78,3,95
18059112,Private room in beatiful sunny apt in Crown Height,138243,Brooklyn,Crown Heights,40.669940000000004,-73.9315,Private room,45,2,32
26167034,Spacious Private Brooklyn Room w/ Backyard Access,31230100,Brooklyn,Crown Heights,40.67304,-73.95615,Private room,100,7,161
20833958,The Peach Room,145878384,Brooklyn,Crown Heights,40.67302,-73.93143,Private room,65,4,303
1021491,Whole Apt: Artsy home by BK Museum,5622682,Brooklyn,Crown Heights,40.669740000000004,-73.958,Entire home/apt,85,3,149
3003127,Private Room with Full Amenities,11998560,Brooklyn,Crown Heights,40.674009999999996,-73.92833,Private room,66,1,41
328744,Entire Apt: Sunny 2bd! 15min to NYC,890215,Brooklyn,Crown Heights,40.66604,-73.95914,Entire home/apt,165,3,343
33439471,Sweet Single Room,251625546,Brooklyn,Crown Heights,40.66949,-73.92172,Private room,65,1,323
10279086,The Mahogany Suite(Private Studio Apartment),52862385,Brooklyn,Crown Heights,40.66404,-73.93334,Entire home/apt,99,2,271
29814549,"Comfy, Cozy Studio at the Grand Old Mansion",187908347,Brooklyn,Crown Heights,40.67265,-73.94728,Entire home/apt,81,4,94
4171692,Luxe New Queen Br near Subways,17462748,Brooklyn,Crown Heights,40.67412,-73.93833000000001,Private room,70,5,148
20827801,The ocean view room size 12x14,145878384,Brooklyn,Crown Heights,40.67139,-73.93131,Private room,70,5,278
1239017,Spacious 4-BD/2BA Townhouse in PLG,6581587,Brooklyn,Crown Heights,40.665209999999995,-73.95427,Entire home/apt,350,2,188
4178152,"Modern Private Entrance Bedroom, Nr A/C Subways",17462748,Brooklyn,Crown Heights,40.675990000000006,-73.93995,Private room,77,5,129
29900966,Landmark Brooklyn Brownstone 35 min from Midtown,65747874,Brooklyn,Crown Heights,40.674240000000005,-73.94098000000001,Entire home/apt,137,2,63
19390119,Duplex   Roof top  in the heart of crown hight,135932422,Brooklyn,Crown Heights,40.67398,-73.92787,Entire home/apt,124,2,308
14795784,Studio Apartment Prospect Heights,2140246,Brooklyn,Crown Heights,40.6758,-73.96251,Entire home/apt,95,3,188
33428580,Sunny Cozy Economic Garden Bedroom 4GR,17555570,Brooklyn,Crown Heights,40.668890000000005,-73.92376,Private room,49,1,48
3010988,Big Private room in Brooklyn Brownstone,13208084,Brooklyn,Crown Heights,40.6769,-73.94483000000001,Private room,32,7,319
1525602,Perfect Temporary Brooklyn Home,1200603,Brooklyn,Crown Heights,40.66751,-73.95867,Entire home/apt,115,2,39
4183664,Cozy Room for 1,21705739,Brooklyn,Crown Heights,40.67196,-73.93824000000001,Private room,70,7,364
29184981,Cute Apartment in Brooklyn,25767215,Brooklyn,Crown Heights,40.67792,-73.9484,Private room,99,1,249
34181264,Room 2.  Bunk beds available for two adults.,251859047,Brooklyn,Crown Heights,40.67558,-73.9231,Private room,65,2,126
13693976,Spacious Apartment in Crown Heights,79820757,Brooklyn,Crown Heights,40.676109999999994,-73.94106,Entire home/apt,300,3,218
13995561,Peaceful bedroom in Crown Heights Duplex,83585937,Brooklyn,Crown Heights,40.67151,-73.91733,Private room,50,2,162
4145494,Very Sunny Private Room with Bath,21505913,Brooklyn,Crown Heights,40.67205,-73.95092,Private room,90,12,64
512210,The Brooklyn Woodworker 3bdrm/2bth,2522854,Brooklyn,Crown Heights,40.67709,-73.95237,Entire home/apt,349,2,260
26099255,"Serenity Studio; Light, Bright and Cute",196171209,Brooklyn,Crown Heights,40.673159999999996,-73.95397,Entire home/apt,85,2,110
25728315,MODERN 2 BEDROOM private apt in BROOKLYN,158399244,Brooklyn,Crown Heights,40.67221,-73.93937,Entire home/apt,149,1,150
19114447,Beautiful douplex with garden in crown heights!!,5434236,Brooklyn,Crown Heights,40.67615,-73.92935,Entire home/apt,188,3,144
18018752,Brand New Quaint Studio,63749946,Brooklyn,Crown Heights,40.67523,-73.92326,Entire home/apt,80,7,74
36206655,Sunny & Spacious apartment in Crown Heights,177067211,Brooklyn,Crown Heights,40.67556,-73.94418,Entire home/apt,99,15,34
6410511,"Big space, great price, a home by Mnhn, best in BK",10136764,Brooklyn,Crown Heights,40.677659999999996,-73.93934,Entire home/apt,119,4,316
18023847,Lovely Quiet Room w private kitchen in Brownstone,123953691,Brooklyn,Crown Heights,40.67694,-73.95461999999999,Private room,88,2,282
16417951,Cozy modern sunny room for 2,87690038,Brooklyn,Crown Heights,40.67525,-73.93333,Private room,52,2,332
26128481,Cozy Home Away TH,179436298,Brooklyn,Crown Heights,40.663909999999994,-73.95618,Entire home/apt,112,2,364
31602882,Extra Large Furnished Room,236914360,Brooklyn,Crown Heights,40.67427,-73.94826,Private room,80,1,89
29153170,Nicely decorated apt with amazing private rooftop!,219678120,Brooklyn,Crown Heights,40.67419,-73.92173000000001,Entire home/apt,200,3,327
4125515,Cute room in Large Crown heights Apartment,21400616,Brooklyn,Crown Heights,40.67673,-73.9362,Private room,38,2,351
19339594,Charming Newly Renovated Brownstone,134808051,Brooklyn,Crown Heights,40.6746,-73.94651999999999,Private room,80,1,365
6391465,Room in Condo,33323743,Brooklyn,Crown Heights,40.67371,-73.92743,Private room,75,1,65
6334236,Brooklyn Tranquil Artist Space,32901759,Brooklyn,Crown Heights,40.6756,-73.92305,Entire home/apt,104,3,320
14802377,Beautiful Home Away From Home,11272233,Brooklyn,Crown Heights,40.67532,-73.93986,Private room,59,1,189
31651359,Huge Private Room Near Brooklyn Museum,181382109,Brooklyn,Crown Heights,40.669109999999996,-73.95982,Private room,68,1,59
1442495,Spacious Duplex in Fun & Hip Area,5908577,Brooklyn,Crown Heights,40.67427,-73.95042,Entire home/apt,300,2,41
31670608,Contemporary Duplex with Grand Master Suite,50612451,Brooklyn,Crown Heights,40.67577,-73.92393,Entire home/apt,220,3,76
15624363,Furnished Bedroom w/Private Bath in BROOKLYN,52894477,Brooklyn,Crown Heights,40.67033,-73.96161,Private room,48,30,136
2976105,Crown (Prospect) Heights Brooklyn Room,3259274,Brooklyn,Crown Heights,40.67479,-73.95721999999999,Private room,60,2,83
31673405,Sunny 2 bedroom in Central Brooklyn!,121842697,Brooklyn,Crown Heights,40.67648,-73.93814,Entire home/apt,200,5,96
13978084,Massive Beautiful Room!,116382,Brooklyn,Crown Heights,40.67023,-73.94078,Private room,57,1,356
36208936,3min to subway - Modern 3BR with walk-in closet,160895899,Brooklyn,Crown Heights,40.67644,-73.94005,Entire home/apt,167,3,166
35223189,"Spacious, Crown Heights 3BR (15 mins to Manhattan)",265204049,Brooklyn,Crown Heights,40.66765,-73.93928000000001,Entire home/apt,260,2,343
19354239,Crown Heights Brooklyn residential rental!,135630698,Brooklyn,Crown Heights,40.66891,-73.94605,Entire home/apt,150,3,120
105510,Private 1-Bedroom Apt in Townhouse,322716,Brooklyn,Crown Heights,40.67086,-73.94872,Entire home/apt,100,30,282
19363931,Crown Heights Guest House 3R,74541079,Brooklyn,Crown Heights,40.6692,-73.9359,Entire home/apt,87,3,72
33845173,"Cozy, Friendly Apt Share For Young Professionals",253836845,Brooklyn,Crown Heights,40.66945,-73.95716999999999,Private room,64,30,94
817113,large spaciousbrownstone house,1141935,Brooklyn,Crown Heights,40.67309,-73.94799,Private room,109,1,284
33845393,"Cozy, Friendly Apt Share for Young Professionals",253836845,Brooklyn,Crown Heights,40.669990000000006,-73.95959,Private room,65,30,237
32426480,Spread Love it's the Brooklyn Way,40846857,Brooklyn,Crown Heights,40.67241,-73.95040999999999,Private room,70,2,66
18645286,Sunny & cozzy room in beautiful apartment,48157058,Brooklyn,Crown Heights,40.67541,-73.93253,Private room,26,7,59
1755844,Brooklyn Stunning Event Space.,2715012,Brooklyn,Crown Heights,40.672470000000004,-73.93616,Entire home/apt,450,1,364
412061,Brownstone Sunny & Spacious top fl,2051075,Brooklyn,Crown Heights,40.67259,-73.95489,Entire home/apt,125,30,212
32441243,Comfortable apartment in the heart of Brooklyn.,243687825,Brooklyn,Crown Heights,40.675270000000005,-73.90862,Entire home/apt,104,1,174
29453598,"Artistic Studio Apt, Private Entrance",221851804,Brooklyn,Crown Heights,40.66935,-73.94133000000001,Entire home/apt,105,2,245
18387798,COZY + STYLISH ROOM FOR YOU IN NYC! (A),126929216,Brooklyn,Crown Heights,40.67102,-73.93999000000001,Private room,45,14,322
18388152,EXTRA LARGE PRIVATE BEDROOM! TRIPLE SIZE CLOSET(B),126929216,Brooklyn,Crown Heights,40.67051,-73.94014,Private room,59,15,311
64365,Crown Heights Garden Apt.,314582,Brooklyn,Crown Heights,40.67586,-73.95155,Private room,60,2,287
19951170,Charming Modern Apartment,35387196,Brooklyn,Crown Heights,40.67233,-73.93998,Entire home/apt,78,7,237
33963079,"Near Brooklyn Museum,  Barclays, Transit, & Banks",127831150,Brooklyn,Crown Heights,40.67633,-73.94403,Entire home/apt,80,5,225
20319662,Warm Sunny Penthouse w/Private Bathroom + Patio,17555570,Brooklyn,Crown Heights,40.668820000000004,-73.92245,Private room,72,1,102
3512620,Garden Floor Duplex with patio,617127,Brooklyn,Crown Heights,40.676190000000005,-73.94389,Entire home/apt,135,5,191
28891434,New & Clean 2 bedrooms Garden Home,217793924,Brooklyn,Crown Heights,40.672940000000004,-73.93655,Entire home/apt,120,3,73
18406606,The Albany Residence,35387196,Brooklyn,Crown Heights,40.67139,-73.93930999999999,Entire home/apt,100,7,78
411918,"3 BR apartment Crown Heights, BKLYN",2050338,Brooklyn,Crown Heights,40.66924,-73.94406,Entire home/apt,160,5,169
3309982,3 Bedroom Brownstone in Historic Crown Heights.,16713474,Brooklyn,Crown Heights,40.66939,-73.94839,Entire home/apt,220,2,306
4796255,"Pvt room in 2br/1bath, Crown Hghts",810311,Brooklyn,Crown Heights,40.66596,-73.9549,Private room,100,3,89
1750679,THE LINCOLN PARLOR,9209820,Brooklyn,Crown Heights,40.66946,-73.95008,Entire home/apt,185,3,314
22543433,Cozy 4 bedroom duplex in NYC borough of Brooklyn,138770550,Brooklyn,Crown Heights,40.67191,-73.93411,Entire home/apt,350,3,100
35844386,Brooklyn.,67302443,Brooklyn,Crown Heights,40.66603,-73.92925,Shared room,50,1,314
803237,Duplex with two terraces and a view,3642035,Brooklyn,Crown Heights,40.67504,-73.95273,Entire home/apt,250,4,250
20286744,Modern Extra Large Super Sunny Private Bedroom,48076117,Brooklyn,Crown Heights,40.6739,-73.93372,Private room,55,1,30
32746895,"Spacious, Sunlit Brooklyn Loft with City Views",5560274,Brooklyn,Crown Heights,40.6773,-73.9528,Entire home/apt,250,5,179
35872024,"Full size bedroom in a duplex, private garden view",4521174,Brooklyn,Crown Heights,40.670320000000004,-73.93956999999999,Private room,65,7,63
64107,BROOKLYN  STUDIO APARTMENT,313317,Brooklyn,Crown Heights,40.6778,-73.94339000000001,Private room,100,3,301
5328543,Private Bedroom Private Bathroom,322716,Brooklyn,Crown Heights,40.672090000000004,-73.94899000000001,Private room,52,12,89
4814810,"Quiet retreat, peaceful stay",24796602,Brooklyn,Crown Heights,40.672340000000005,-73.92721,Private room,54,2,302
19985425,Newly Renovated/Private Apt/1-br by Park and Metro,75218527,Brooklyn,Crown Heights,40.66912,-73.94337,Entire home/apt,114,1,140
5316377,"5 Bedroom, 2 Bath, Steps to Train. FREE PARKING!",11137400,Brooklyn,Crown Heights,40.6686,-73.93037,Entire home/apt,249,3,344
29646391,Aidenâs Red Door - Jr. Penthouse Suite,32418402,Brooklyn,Crown Heights,40.67223,-73.93027,Private room,89,2,88
32426202,Modern 2 Bedroom Walk in. 3 min from Subway !,9289171,Brooklyn,Crown Heights,40.66916,-73.93182,Entire home/apt,125,2,87
5297788,"Charming Room in Luxe New Home, near C/3 Subways",17462748,Brooklyn,Crown Heights,40.67411,-73.93843000000001,Private room,68,5,149
764753,Beautiful 3 bedroom apartment!!,3371859,Brooklyn,Crown Heights,40.676790000000004,-73.93776,Entire home/apt,82,8,238
32886217,Dash Production loft,247411073,Brooklyn,Crown Heights,40.67041,-73.9463,Private room,239,1,364
33937108,#2 ROOM 4LEDY (4 guests),256235740,Brooklyn,Crown Heights,40.667790000000004,-73.93729,Shared room,45,2,179
13153395,"Best Value 1,000SF 2BR Classic Brownstone",73400193,Brooklyn,Crown Heights,40.67293,-73.95519,Entire home/apt,150,2,299
33937844,"Spacious, Light-Filled, Private Bklyn 2-Bedroom",255990804,Brooklyn,Crown Heights,40.665490000000005,-73.94615999999999,Entire home/apt,220,2,251
19894733,"Cozy, Clean, tidy budget room",104470941,Brooklyn,Crown Heights,40.67305,-73.92958,Private room,90,2,170
20389491,Comfortable Stay in Crown Heights :),68011294,Brooklyn,Crown Heights,40.66583,-73.93563,Entire home/apt,70,30,61
5521107,Bright and Cozy in Crown Heights,9862957,Brooklyn,Crown Heights,40.67049,-73.94176999999999,Private room,69,15,360
